Origin,Sentence 1,Sentence 2,Sentence 3,Sentence 4,Sentence 5,Sentence 6,Sentence 7,Sentence 8,Sentence 9,Sentence 10,Sentence 11,Sentence 12,Sentence 13,Sentence 14,Sentence 15,Sentence 16,Sentence 17,Sentence 18,Sentence 19,Sentence 20,Sentence 21,data_source_corr,IRR,high%,Clinician_Student_MJ_High_Sentences,answerable
ID1899,1.0,0.9,0.6,1.0,0.8,0.0,0.0,0.0,0.1,0.0,,,,,,,,,,,,jama,0.7785761226725082,50.0,1. A 15-year-old obese girl presented to clinic with increasing right shin pain of 4 weeks’ duration. | 2. The pain began after the patient began to play competitive basketball and was localized to her mid shin. | 3. Dietary and menstrual histories revealed no abnormalities. | 4. Examination demonstrated focal tenderness along the distal mid shaft of the tibia anteriorly. | 5. The single-leg hop test elicited severe localized pain.,no
ID1903,1.0,0.75,0.5,1.0,0.75,0.5,0.625,0.375,0.125,0.5,0.25,0.25,0.25,,,,,,,,,jama,0.3709677419354839,38.5,"1. A young girl presented to establish care for skin lesions on her trunk and extremities that had been present since birth. | 2. Her mother described an intermittent inflammatory reaction localized only to the patient’s abnormal skin lesions that was reproducible in febrile states and was concerned about asymptomatic, stable, dark brown lesions that had developed in areas of prior blistering and scarring on the patient’s right arm, left knee, and right upper back. | 3. There was no history of developmental delay, eye abnormalities, or seizures. | 4. Examination revealed irregular, dark brown, well-demarcated macules with regular pigment networks on dermoscopy within prominent soft, yellow, papular protrusions in a Blaschkolinear arrangement on her upper arms, particularly her right arm. | 5. The right flank demonstrated linear, atrophic pink plaques with focal erosions and crusting, evidencing recent inflammation described by the patient’s mother (Figure, A). | 6. Additional irregular, well-demarcated, evenly pigmented dark brown macules were present within pink, atrophic scars located on the right side of the trunk, the right upper back, and the left knee. | 7. She had well-healed surgical scars on the hands, syndactyly of the toes, and ventral pterygium and dystrophy of the fingernails and toenails (Figure, B). | 10. C, Hematoxylin-eosin staining of skin biopsy demonstrates close proximity of subcutaneous fat to the epidermis with attenuated collagen (original magnification × 20).",no
ID1932,0.875,0.5,1.0,0.5,0.875,0.375,0.875,1.0,0.5,0.75,0.75,0.75,0.75,0.375,0.375,0.5,0.5,,,,,jama,0.3625,52.9,"1. An otherwise healthy man in his 40s presented with a 3-month history of an asymptomatic nodule on his scalp. | 2. There were no systemic complaints, history of arthropod bite, immunosuppression, travel abroad, or contact with animals in the recent past. | 3. Physical examination revealed a skin-colored, firm, nontender, freely mobile 2 × 1.5-cm nodule with overlying normal skin on the right occipital region of the scalp (Figure, A). | 4. There was no lymphadenopathy. | 5. No other cutaneous lesions were present.A, Clinical photograph shows a 2 × 1.5-cm skin-colored nodule on the occiput. | 7. A nodular lesion surrounded by a fibrous capsule is seen in the dermis with cross-sections of many parasites along with pink material in the nodule (hematoxylin-eosin, original magnification ×2). | 8. C, The parasite morphology depicts a thick cuticle, well-developed inner muscular layer, tubular structures containing microfilariae, and necrotic debris (hematoxylin-eosin, original magnification ×20). | 9. D, Higher magnification shows spinous processes on the outer surface of the cuticle (hematoxylin-eosin, original magnification ×20).The nodule was completely excised and sent for histopathologic examination, which revealed a nodule in the dermis with an unremarkable epidermis. | 10. Cross-sections of parasites were present, surrounded by a fibrous capsule (Figure, B). | 11. The parasite showed an outer cuticle, muscle layer underneath, and gravid uterus filled with microfilariae (Figure, C). | 12. The cuticle demonstrated a wavy pattern of longitudinal ridges on its outer surface (Figure, D). | 13. The fibrous capsule contained mixed inflammatory infiltrate of lymphocytes, eosinophils, histiocytes, and plasma cells. | 16. No microfilaria was seen in peripheral blood. | 17. Findings of chest radiography and abdomen ultrasonography were unremarkable.",no
ID1933,0.9,0.9,0.7,0.6,0.7,0.5,0.5,0.4,0.5,0.7,0.5,0.6,0.5,0.4,0.5,0.9,0.5,0.375,,,,jama,0.0185807167288074,44.4,"1. A 35-year-old white head and neck surgeon with an unremarkable medical history was referred to the Surgical Emergency Department for a phlegmon of the flexor tendon sheath of the right hand. | 2. The lesion progressively developed several days after an unintentional exposure to blood with a blade used to drain an abscess of the oral cavity. | 3. The patient presented a deep wound induced by the bistoury piercing of the index finger pulp of the right hand, with a disrupted epidermal barrier. | 4. Both the patient who was operated on and the surgeon were negative for human immunodeficiency virus and hepatitis B/C virus testing. | 5. A soft tissue abscess of the digit appeared 7 days after the initial trauma. | 6. Antibiotic therapy combining amoxicillin and clavulanate was started, without any significant improvement. | 7. Surgery was performed urgently, with excision of the wound entrance and washing of the flexor tendon sheath. | 9. An antibiotic regimen with amoxicillin/clavulanate was prescribed. | 10. Forty-eight hours after surgery, pustules appeared. | 11. Further drainage and washing of the sheath were repeated (Figure, A). | 12. The bacteriological samples were found to be sterile. | 13. The surgeon was hospitalized for infusions combining piperacillin/tazobactam and teicoplanine, carried out over 72 hours. | 15. The lesions completely resolved within 2 weeks. | 16. One year later, the surgeon presented with prodromal burning pain of the same index finger, and a similar soft tissue abscess recurred after 48 hours at the same site of the original lesion with a small painful vesicle progressively developed (Figure, B). | 17. A, Clinical aspect of the index finger 2 days after the second surgery.",no
ID1949,0.875,0.375,0.5,0.875,0.5,0.25,0.875,0.75,1.0,1.0,,,,,,,,,,,,jama,0.352,60.0,"1. A woman in her 70s presented with a 3-month history of episodic fever and painless cutaneous lesions on her lower limbs. | 3. She did not have any known benign inflammatory conditions. | 4. Physical examination showed indurated plaques with multiple telangiectasias (Figure, A and B) on almost all the surface of the legs. | 5. Except for slightly elevated C-reactive protein levels, the results of other routine blood and urine tests were unremarkable. | 7. A, Indurated violaceous plaques with multiple telangiectasias on the lower limbs. | 8. B, Prominent telangiectasia on the thigh. | 9. C, Histopathologic analysis shows large round cells proliferating within dermal blood vessels (hematoxylin-eosin). | 10. D, Round cells with scanty cytoplasm and prominent nucleoli filling a vessel (hematoxylin-eosin).",no
ID1951,1.0,0.8,0.5,0.9,0.5,0.8,0.9,0.8,,,,,,,,,,,,,,jama,0.3227513227513228,75.0,"1. A healthy 12-year-old female individual received a diagnosis of SARS-CoV-2 and reported visual symptoms 2 days later, with bilateral blurry vision, large blue paracentral scotomata, and a migraine without a scintillating scotoma. | 2. On clinical examination, visual acuity measured 20/70 + 1 in the right eye and 20/100 in the left eye, while she previously had visual acuity of 20/25 in each eye on examination 8 years prior. | 3. Motility, visual fields, and anterior segment examination results were normal. | 4. Dilated fundus examination revealed subtle reddish geographic irregularities at the level of the retinal pigment epithelial at a nasal juxtafoveal location in both eyes. | 5. The optic discs, vessels, and periphery were normal. | 6. Near-infrared (IR) imaging highlighted the irregularities in both eyes (Figure 1). | 7. Near-infrared imaging of the right eye (A) and left eye (B) demonstrates juxtafoveal irregularity. | 8. The foveal regions have subtle juxtafoveal geographic areas (white arrowheads), mostly nasal to the foveal center in both eyes (A > B).",no
ID1952,1.0,1.0,0.875,0.625,0.625,0.5,0.75,,,,,,,,,,,,,,,medbullets,-0.0526315789473683,85.7,"1. A 66-year-old man presents to the clinic for evaluation of a skin lesion on his hand. | 2. The lesion has grown rapidly over the previous 2 weeks. | 3. He endorses trauma to the area when he accidentally scraped his hand against a window and notes that there was some bleeding. | 4. His medical history is significant for chronic renal failure for which he received a renal transplant 5 years prior, as well as multiple surgeries for skin cancer. | 5. His current medications include aspirin, atorvastatin, prednisone, tacrolimus, and mycophenolate mofetil. | 6. His temperature is 98.6°F (37°C), blood pressure is 136/91 mmHg, pulse is 82/min, and respirations are 11/min. | 7. Physical exam is notable for a 2 x 2.5 cm nodular lesion of the dorsal hand as seen in Figure A.",no
ID1953,1.0,0.9,0.2,0.6,0.9,0.8,0.875,,,,,,,,,,,,,,,jama,0.3876657824933687,85.7,"1. A man in his 60s presented to the dermatology clinic with a widespread, intermittently pruritic eruption. | 2. Examination showed coalescing annular, arcuate, and serpiginous red scaling plaques in a concentric pattern diffusely involving the chest, back, and abdomen with extension to proximal extremities (Figure, A and B). | 4. Treatment with topical corticosteroids under wet dressings was associated with partial improvement in the eruption and pruritus.A and B, Clinical images show concentric annular, arcuate, and serpiginous red scaling plaques diffusely involving the back and right flank. | 5. C, Histopathology of skin biopsy from the chest reveals epidermal hyperplasia with spongiosis and parakeratosis (hematoxylin-eosin, original magnification ×400). | 6. There is a superficial dermal and epidermotropic infiltrate of atypical lymphocytes focally distributed along the dermal-epidermal junction and aggregated in Pautrier microabscesses. | 7. D, CD30 immunohistochemical stain (original magnification ×400) highlighting atypical lymphocytes.Erythema gyratum repens–like eruption associated with mycosis fungoidesErythema gyratum repens associated with pityriasis rubra pilaris",no
ID1958,1.0,0.5,0.5,0.6,0.9,,,,,,,,,,,,,,,,,medxpert,0.5833333333333334,60.0,"1. A one-day-old male neonate, born at 39 weeks’ gestation via uncomplicated spontaneous vaginal delivery, presents with two episodes of green vomiting since birth. | 2. He passed meconium within 4 hours of life and has been exclusively breastfed. | 3. His temperature is 36.9°C, heart rate 175 beats per minute, respiratory rate 33 breaths per minute, blood pressure 88/60 mm Hg, and oxygen saturation 99% on room air. | 4. Physical examination reveals a soft, nondistended abdomen with normoactive bowel sounds and a patent anus. | 5. Abdominal radiographs show mild intestinal dilatation without other abnormalities.",no
ID1962,1.0,0.6666666666666666,0.5,0.6666666666666666,1.0,1.0,,,,,,,,,,,,,,,,medxpert,0.2500000000000001,83.3,"1. A newborn female at 36 weeks gestation presents with bilious emesis at 3 hours of life. | 2. The infant was delivered vaginally to a 40-year-old mother with poor prenatal care and a history of tobacco use during pregnancy, though she denies other substance use. | 3. Physical examination reveals: temperature 97.9°F, blood pressure 90/60 mmHg, heart rate 180/min, and respiratory rate 40/min. | 4. The abdomen is notably distended with decreased bowel sounds on auscultation. | 5. The infant has not passed meconium. | 6. An abdominal radiograph reveals three distinct gastric bubbles.",no
